order_id,order_date,ship_date,customer_id,customer_name,customer_segment,product_id,product_name,category,subcategory,quantity,sales,discount,profit,region,city,state,shipping_cost,payment_type
ORD-000119,2024-10-20 13:49:49,2024-10-28 13:49:49,CUST-7234,Dr. Craig Burnett,Online-Only,PROD-8759,Cookware Option,Home & Kitchen,Cookware,18,51459.23,0.02,14157.83,East,Baltimore,MD,85.7,Debit
ORD-000120,2025-03-11 12:52:06,2025-03-21 12:52:06,CUST-4036,Barbara Mcclain,Retailer,PROD-8133,Bookcases Expect,Furniture,Bookcases,6,6364.21,0.35,-442.43,East,Atlanta,GA,24.67,Cash
ORD-000121,2024-12-27 22:25:53,2024-12-31 22:25:53,CUST-5381,Omar Collins,Enterprise,PROD-9615,Networking Move,Technology,Networking,8,927.32,0.15,239.96,Mountain,Reno,NV,109.89,Credit
ORD-000122,2024-06-09 09:48:40,2024-06-11 09:48:40,CUST-1337,Nicholas Roberts,Online-Only,PROD-8133,Bookcases Expect,Furniture,Bookcases,49,74363.4,0.07,18775.84,East,Orlando,FL,96.14,Transfer
ORD-000123,2024-01-23 14:40:39,2024-01-26 14:40:39,CUST-7454,Tamara Duarte,Online-Only,PROD-1715,Tables Heavy,Furniture,Tables,20,41434.56,0.2,12336.76,East,Miami,FL,48.54,Credit
ORD-000124,2024-10-06 03:46:55,2024-10-09 03:46:55,CUST-1024,Dr. Paula Wilkinson,Retailer,PROD-5321,Bookcases Feeling,Furniture,Bookcases,38,29136.9,0.37,4792.2,West,Sacramento,CA,30.81,Mobile Pay
ORD-000125,2025-06-25 12:00:26,2025-07-04 12:00:26,CUST-6644,Jessica Henson,Corporate,PROD-9543,Tables Speak,Furniture,Tables,1,1998.32,0.29,321.42,Mountain,Albuquerque,NM,71.09,Transfer
ORD-000126,2025-03-31 17:27:18,2025-04-10 17:27:18,CUST-3252,Sarah Mccall,Enterprise,PROD-3274,Men's Clothing Almost,Apparel,Men's Clothing,28,2911.32,0.24,586.48,South,Dallas,TX,49.04,PayPal
ORD-000127,2024-06-20 09:50:24,2024-06-27 09:50:24,CUST-7143,Christina Moreno,Corporate,PROD-2937,Men's Clothing Beyond,Apparel,Men's Clothing,17,3816.9,0.33,-554.99,Mountain,Cheyenne,WY,51.45,PayPal
ORD-000128,2024-11-22 08:24:44,2024-11-26 08:24:44,CUST-9682,Matthew Phillips,Corporate,PROD-7580,Pens Three,Office Supplies,Pens,45,30189.67,0.28,8661.22,Midwest,Cleveland,OH,57.39,Transfer
ORD-000129,2024-01-11 07:03:46,2024-01-20 07:03:46,CUST-1039,John Wright,Consumer,PROD-1588,Art Protect,Office Supplies,Art,15,11255.79,0.11,1794.39,Mountain,Santa Fe,NM,69.67,Mobile Pay
ORD-000130,2024-01-26 09:30:50,2024-01-30 09:30:50,CUST-6853,Bradley Taylor,Retailer,PROD-1772,Bookcases Second,Furniture,Bookcases,29,3932.5,0.21,358.54,East,Orlando,FL,36.75,Debit
ORD-000131,2024-02-22 23:50:56,2024-02-29 23:50:56,CUST-5210,Margaret Conrad,Online-Only,PROD-9674,Copiers Chair,Technology,Copiers,41,13867.85,0.06,5660.47,South,Dallas,TX,10.26,PayPal
ORD-000132,2025-02-26 00:18:57,2025-03-04 00:18:57,CUST-9923,Blake Johnston,Online-Only,PROD-8523,Decor Along,Home & Kitchen,Decor,19,20835.24,0.13,7363.1,West,Portland,OR,52.6,Debit
ORD-000133,2025-08-25 20:24:47,2025-08-27 20:24:47,CUST-4634,Eric Hall,Small Business,PROD-6245,Binders Modern,Office Supplies,Binders,40,57819.85,0.13,20531.05,East,Orlando,FL,64.73,BNPL
ORD-000134,2025-04-20 17:24:15,2025-04-22 17:24:15,CUST-3238,Jennifer Ross,Consumer,PROD-5591,Markers Bad,Office Supplies,Markers,28,33348.07,0.16,3494.19,West,Salt Lake City,UT,102.48,BNPL
ORD-000135,2024-08-21 03:59:58,2024-08-26 03:59:58,CUST-3427,Matthew Hanson,Corporate,PROD-2651,Pens Him,Office Supplies,Pens,31,16524.04,0.24,5042.88,West,Los Angeles,CA,54.56,PayPal
ORD-000136,2024-09-02 06:04:29,2024-09-09 06:04:29,CUST-8883,Steven Michael,Enterprise,PROD-6802,Outerwear Agency,Apparel,Outerwear,28,12328.68,0.4,-681.52,East,New York,NY,41.61,Transfer
ORD-000137,2025-08-13 08:35:24,2025-08-19 08:35:24,CUST-5239,Nicholas Odom,Consumer,PROD-8459,Decor Pattern,Home & Kitchen,Decor,27,18843.88,0.38,-4284.05,South,Dallas,TX,19.89,PayPal
ORD-000138,2025-04-11 04:00:06,2025-04-20 04:00:06,CUST-5217,John Banks,Retailer,PROD-2257,Men's Clothing Hit,Apparel,Men's Clothing,25,47273.49,0.34,9039.74,West,Las Vegas,NV,103.23,Credit
ORD-000139,2025-01-31 19:23:56,2025-02-08 19:23:56,CUST-5315,Bobby Spencer,Retailer,PROD-1665,Storage Matter,Office Supplies,Storage,43,90170.43,0.17,21747.97,South,Houston,TX,74.95,Mobile Pay
ORD-000140,2025-05-28 14:06:24,2025-05-30 14:06:24,CUST-7103,Daniel Parks,Corporate,PROD-5392,Chairs Become,Furniture,Chairs,27,52942.51,0.34,-5138.0,Midwest,Pittsburgh,PA,13.83,Debit
ORD-000141,2025-06-28 03:51:54,2025-06-29 03:51:54,CUST-8375,Megan Wright,Consumer,PROD-8083,Monitors Tell,Technology,Monitors,42,46738.56,0.08,17381.82,Midwest,Pittsburgh,PA,80.23,Mobile Pay
ORD-000142,2024-07-18 05:06:13,2024-07-19 05:06:13,CUST-2922,Ivan Glenn,Online-Only,PROD-8301,Haircare According,Health & Beauty,Haircare,41,1018.22,0.37,-132.24,West,Seattle,WA,118.18,BNPL
ORD-000143,2025-07-14 18:16:03,2025-07-19 18:16:03,CUST-9808,William Craig,Enterprise,PROD-4212,Desks Finish,Furniture,Desks,13,20788.54,0.14,6980.98,South,Oklahoma City,OK,52.48,Mobile Pay
ORD-000144,2024-05-11 22:58:12,2024-05-15 22:58:12,CUST-5920,Joel Mccarthy,Online-Only,PROD-2220,Skincare Others,Health & Beauty,Skincare,43,91821.71,0.27,-3732.89,West,Portland,OR,99.18,Debit
ORD-000145,2025-08-10 04:38:27,2025-08-15 04:38:27,CUST-7388,Rachel Moore,Consumer,PROD-6698,Decor Wait,Home & Kitchen,Decor,40,20176.16,0.09,7856.96,East,New York,NY,90.21,BNPL
ORD-000146,2025-04-11 09:55:58,2025-04-19 09:55:58,CUST-7439,Steven Merritt,Small Business,PROD-8006,Laptops Their,Technology,Laptops,12,20773.21,0.04,7541.89,East,Washington,DC,27.62,Transfer
ORD-000147,2024-10-11 03:13:56,2024-10-15 03:13:56,CUST-4185,Kevin Martinez,Corporate,PROD-1248,Footwear Bit,Apparel,Footwear,28,21598.99,0.31,2478.35,East,Atlanta,GA,47.23,PayPal
ORD-000148,2024-01-18 07:48:21,2024-01-23 07:48:21,CUST-4438,Christine Brooks,Small Business,PROD-6601,Paper Age,Office Supplies,Paper,6,6023.17,0.21,1488.49,South,Memphis,TN,83.02,Credit
ORD-000149,2024-01-26 06:56:26,2024-02-02 06:56:26,CUST-5077,Chad Powell,Enterprise,PROD-5596,Accessories Citizen,Apparel,Accessories,42,8116.93,0.38,-1657.73,Mountain,Boise,ID,52.39,Transfer
ORD-000150,2025-04-07 00:41:36,2025-04-09 00:41:36,CUST-6640,Michael Nixon,Consumer,PROD-5596,Accessories Citizen,Apparel,Accessories,13,3687.53,0.09,662.04,East,Boston,MA,6.21,PayPal
ORD-000151,2025-04-22 07:21:36,2025-04-26 07:21:36,CUST-5616,Marc Graham,Enterprise,PROD-7368,Outerwear Middle,Apparel,Outerwear,46,35741.8,0.29,6031.78,West,Salt Lake City,UT,82.57,Credit
ORD-000152,2025-04-10 00:49:55,2025-04-19 00:49:55,CUST-5336,Amanda Heath,Online-Only,PROD-6978,Footwear Stuff,Apparel,Footwear,9,10558.16,0.24,109.07,Midwest,Chicago,IL,15.61,Mobile Pay
ORD-000153,2024-08-12 16:38:18,2024-08-19 16:38:18,CUST-3399,Brenda Reynolds,Corporate,PROD-8318,Monitors Full,Technology,Monitors,3,2701.34,0.05,1262.78,South,Oklahoma City,OK,26.74,Credit
ORD-000154,2024-09-09 17:30:31,2024-09-16 17:30:31,CUST-2984,Roberto Sanchez,Corporate,PROD-2039,Monitors Often,Technology,Monitors,36,9466.22,0.05,4158.74,Mountain,Colorado Springs,CO,62.72,Mobile Pay
ORD-000155,2024-04-19 09:07:17,2024-04-24 09:07:17,CUST-1780,Jack Acosta,Corporate,PROD-6606,Outerwear City,Apparel,Outerwear,15,2497.92,0.11,682.77,West,Las Vegas,NV,80.86,Transfer
ORD-000156,2024-02-12 17:14:34,2024-02-14 17:14:34,CUST-4512,Tammy Robinson,Enterprise,PROD-4514,Outerwear Beat,Apparel,Outerwear,42,83560.37,0.25,26985.53,Midwest,Kansas City,MO,54.77,Debit
ORD-000157,2025-02-22 11:11:59,2025-03-01 11:11:59,CUST-2553,Ms. Julie Williamson,Consumer,PROD-5717,Tables Adult,Furniture,Tables,19,39611.19,0.07,11113.85,Midwest,Columbus,OH,94.44,Credit
ORD-000158,2025-07-08 00:22:09,2025-07-10 00:22:09,CUST-4097,Austin Bernard,Online-Only,PROD-6245,Accessories Trip,Apparel,Accessories,19,24015.22,0.22,7439.24,West,Salt Lake City,UT,37.24,PayPal
ORD-000159,2025-07-02 22:52:12,2025-07-12 22:52:12,CUST-8991,Bryan Fisher,Online-Only,PROD-6802,Outerwear Agency,Apparel,Outerwear,33,23006.2,0.05,7672.75,South,Memphis,TN,86.54,BNPL
ORD-000160,2024-09-20 09:27:45,2024-09-30 09:27:45,CUST-7913,Timothy Lewis,Consumer,PROD-1772,Bookcases Second,Furniture,Bookcases,11,1170.65,0.38,-184.99,West,Phoenix,AZ,72.05,PayPal
ORD-000161,2024-07-19 07:01:31,2024-07-26 07:01:31,CUST-8635,Morgan Riggs,Retailer,PROD-6245,Binders Modern,Office Supplies,Binders,16,24457.13,0.08,9541.61,Mountain,Albuquerque,NM,45.9,Debit
ORD-000162,2024-03-12 14:41:36,2024-03-16 14:41:36,CUST-7141,Heather Cain,Consumer,PROD-4115,Cookware Win,Home & Kitchen,Cookware,9,9135.87,0.01,1946.67,West,Phoenix,AZ,25.39,Credit
ORD-000163,2025-07-18 04:05:19,2025-07-20 04:05:19,CUST-9962,Tiffany Flores,Enterprise,PROD-2681,Cabinets Deep,Furniture,Cabinets,31,86290.36,0.0,22981.23,West,Phoenix,AZ,23.46,Transfer
ORD-000164,2024-04-03 14:38:52,2024-04-08 14:38:52,CUST-6163,Thomas Hall,Online-Only,PROD-5977,Supplements Growth,Health & Beauty,Supplements,28,30741.64,0.33,3174.8,West,San Francisco,CA,34.27,Credit
ORD-000165,2024-02-21 06:35:18,2024-03-02 06:35:18,CUST-7691,Andrew Herring,Online-Only,PROD-7283,Appliances Unit,Office Supplies,Appliances,6,4612.23,0.01,1453.59,West,Los Angeles,CA,40.09,Transfer
ORD-000166,2025-04-16 16:40:55,2025-04-20 16:40:55,CUST-6751,Justin Martin,Consumer,PROD-8759,Cookware Option,Home & Kitchen,Cookware,47,95975.55,0.3,-1422.55,East,Orlando,FL,100.78,Cash
ORD-000167,2025-05-21 08:55:35,2025-05-29 08:55:35,CUST-2682,Barry Moore,Corporate,PROD-9543,Tables Speak,Furniture,Tables,24,58092.11,0.14,17846.51,Mountain,Santa Fe,NM,75.04,PayPal
ORD-000168,2025-07-21 11:59:54,2025-07-27 11:59:54,CUST-2539,Patricia Carey,Consumer,PROD-5392,Chairs Become,Furniture,Chairs,19,56448.24,0.0,15576.77,Midwest,St. Louis,MO,35.49,Debit
ORD-000169,2024-11-24 17:52:44,2024-11-29 17:52:44,CUST-8071,Beth Harrell,Enterprise,PROD-5685,Cookware Raise,Home & Kitchen,Cookware,6,3852.39,0.38,-1062.69,East,Charlotte,NC,113.58,BNPL
ORD-000170,2025-05-27 06:56:49,2025-05-31 06:56:49,CUST-3582,Timothy Gonzales,Corporate,PROD-4599,Footwear Southern,Apparel,Footwear,22,17973.34,0.3,1978.9,East,New York,NY,97.33,Credit
ORD-000171,2025-02-16 19:40:45,2025-02-18 19:40:45,CUST-6836,Daniel Solomon,Consumer,PROD-8083,Monitors Tell,Technology,Monitors,30,35199.07,0.03,14229.97,South,Nashville,TN,30.61,Transfer
ORD-000172,2025-04-10 03:49:09,2025-04-11 03:49:09,CUST-4270,Edward Navarro,Small Business,PROD-7900,Audio List,Technology,Audio,26,71355.03,0.08,15789.39,West,Phoenix,AZ,63.99,Credit
ORD-000173,2024-07-29 20:20:24,2024-08-04 20:20:24,CUST-2771,Lucas Young,Online-Only,PROD-4115,Cookware Win,Home & Kitchen,Cookware,37,36041.05,0.05,6485.45,West,Los Angeles,CA,96.17,Debit
ORD-000174,2025-09-07 06:29:57,2025-09-11 06:29:57,CUST-1386,Andre Alvarado,Retailer,PROD-4537,Haircare Star,Health & Beauty,Haircare,7,12254.07,0.1,1868.45,Midwest,Pittsburgh,PA,55.56,Cash
ORD-000175,2024-08-07 12:42:20,2024-08-09 12:42:20,CUST-6806,Dillon Hopkins,Small Business,PROD-9045,Men's Clothing Cover,Apparel,Men's Clothing,19,2268.66,0.1,1002.12,East,Raleigh,NC,60.83,Credit
ORD-000176,2024-06-02 14:57:14,2024-06-11 14:57:14,CUST-1337,Nicholas Roberts,Online-Only,PROD-1772,Bookcases Second,Furniture,Bookcases,34,5485.93,0.06,1295.77,Mountain,Reno,NV,50.44,Credit
ORD-000177,2025-04-20 22:07:25,2025-04-21 22:07:25,CUST-6351,Brian Spencer,Enterprise,PROD-1371,Phones Whatever,Technology,Phones,18,2608.07,0.02,1049.81,East,Atlanta,GA,85.62,Debit
ORD-000178,2024-02-08 02:42:37,2024-02-11 02:42:37,CUST-6101,Douglas Spencer,Consumer,PROD-1550,Men's Clothing Child,Apparel,Men's Clothing,48,62563.7,0.32,-4148.62,South,Birmingham,AL,64.49,PayPal
ORD-000179,2025-07-04 18:59:29,2025-07-10 18:59:29,CUST-7388,Rachel Moore,Consumer,PROD-4905,Men's Clothing Up,Apparel,Men's Clothing,24,55391.18,0.11,12381.98,East,Washington,DC,108.21,Transfer
ORD-000180,2024-01-22 20:31:07,2024-01-25 20:31:07,CUST-8130,Christine Anderson,Small Business,PROD-9998,Decor Sometimes,Home & Kitchen,Decor,38,25002.53,0.22,3940.27,West,Seattle,WA,59.12,Transfer
ORD-000181,2025-06-26 00:47:18,2025-07-06 00:47:18,CUST-8793,Mark Franklin,Consumer,PROD-7646,Wearables Market,Technology,Wearables,16,6842.46,0.03,1743.42,East,Atlanta,GA,107.25,Transfer
ORD-000182,2024-06-03 22:55:49,2024-06-07 22:55:49,CUST-7673,Robert Lindsey,Corporate,PROD-9998,Decor Sometimes,Home & Kitchen,Decor,1,548.3,0.35,-5.97,Mountain,Boise,ID,83.32,BNPL
ORD-000183,2024-04-20 01:00:08,2024-04-29 01:00:08,CUST-6610,Christian Miller,Enterprise,PROD-8459,Decor Pattern,Home & Kitchen,Decor,11,8172.44,0.34,-1250.05,Mountain,Helena,MT,15.09,BNPL
ORD-000184,2025-08-07 20:35:36,2025-08-13 20:35:36,CUST-3238,Jennifer Ross,Consumer,PROD-6245,Accessories Trip,Apparel,Accessories,46,63359.99,0.15,23228.67,West,San Francisco,CA,64.97,Cash
ORD-000185,2024-01-13 10:20:05,2024-01-19 10:20:05,CUST-9825,Dale Brown,Small Business,PROD-6252,Women's Clothing According,Apparel,Women's Clothing,48,66889.27,0.16,8755.99,Midwest,Chicago,IL,25.43,PayPal
ORD-000186,2025-01-04 18:58:37,2025-01-05 18:58:37,CUST-8631,Cindy Tucker,Enterprise,PROD-4930,Chairs Case,Furniture,Chairs,39,50711.88,0.15,11798.07,Mountain,Billings,MT,81.09,Debit
ORD-000187,2025-07-28 12:35:00,2025-08-01 12:35:00,CUST-5171,Eric Peterson,Retailer,PROD-7655,Supplements Full,Health & Beauty,Supplements,16,295.1,0.02,113.34,West,Denver,CO,97.5,BNPL
ORD-000188,2025-02-03 06:50:54,2025-02-13 06:50:54,CUST-4085,Paul Peters,Consumer,PROD-9998,Decor Sometimes,Home & Kitchen,Decor,40,33066.77,0.02,10895.97,East,Atlanta,GA,72.21,Credit
ORD-000189,2024-08-04 15:41:51,2024-08-11 15:41:51,CUST-6822,Kerry Porter,Retailer,PROD-8315,Outerwear Develop,Apparel,Outerwear,10,19915.21,0.33,4660.41,East,New York,NY,21.13,Mobile Pay
ORD-000190,2024-02-21 21:35:02,2024-02-26 21:35:02,CUST-6239,Eduardo Smith,Enterprise,PROD-2651,Pens Him,Office Supplies,Pens,12,8332.16,0.01,3887.84,Mountain,Colorado Springs,CO,101.3,Mobile Pay
ORD-000191,2024-12-10 11:53:43,2024-12-16 11:53:43,CUST-8825,Rhonda Bauer,Retailer,PROD-8302,Outerwear Though,Apparel,Outerwear,3,1866.45,0.06,483.03,West,San Francisco,CA,81.17,Credit
ORD-000192,2025-09-14 22:45:30,2025-09-20 22:45:30,CUST-6608,Amanda Reid,Consumer,PROD-1371,Phones Whatever,Technology,Phones,13,1652.96,0.14,527.55,West,Salt Lake City,UT,98.69,Debit
ORD-000193,2024-08-30 12:29:43,2024-09-06 12:29:43,CUST-2519,Krista Graham,Enterprise,PROD-7145,Men's Clothing Beyond,Apparel,Men's Clothing,35,72951.4,0.16,25085.05,East,New York,NY,41.2,BNPL
ORD-000194,2024-06-24 20:14:09,2024-06-29 20:14:09,CUST-5291,Donna Peterson,Retailer,PROD-4830,Appliances Market,Office Supplies,Appliances,7,4748.41,0.39,-359.21,South,Houston,TX,112.08,Cash
ORD-000195,2024-05-11 12:50:37,2024-05-19 12:50:37,CUST-1953,Ann Thomas,Retailer,PROD-6124,Paper Hope,Office Supplies,Paper,29,10182.04,0.24,-345.54,West,San Diego,CA,117.3,Credit
ORD-000196,2025-08-12 19:10:50,2025-08-13 19:10:50,CUST-6197,Angel Ray,Online-Only,PROD-6033,Audio Compare,Technology,Audio,19,33419.32,0.09,11801.12,West,Seattle,WA,17.31,Debit
ORD-000197,2024-06-07 23:26:40,2024-06-08 23:26:40,CUST-1117,Corey Smith,Online-Only,PROD-6342,Men's Clothing Heart,Apparel,Men's Clothing,47,82531.06,0.37,143.82,South,Austin,TX,27.11,Cash
ORD-000198,2025-08-23 00:50:40,2025-08-28 00:50:40,CUST-8039,Daniel Hill,Enterprise,PROD-8351,Cabinets Politics,Furniture,Cabinets,28,22509.54,0.2,4121.1,West,San Francisco,CA,118.55,BNPL
ORD-000199,2024-11-17 13:02:34,2024-11-21 13:02:34,CUST-1302,Matthew Leblanc,Small Business,PROD-6945,Men's Clothing American,Apparel,Men's Clothing,46,46026.79,0.25,14824.99,South,San Antonio,TX,36.95,Credit
ORD-000200,2024-01-15 11:06:09,2024-01-19 11:06:09,CUST-3585,Jennifer Miller,Retailer,PROD-9254,Paper Community,Office Supplies,Paper,10,5017.07,0.14,1741.87,Mountain,Boise,ID,15.95,Cash
ORD-000201,2024-05-01 14:21:15,2024-05-07 14:21:15,CUST-1856,Kelly Johnson,Enterprise,PROD-2549,Haircare Matter,Health & Beauty,Haircare,46,101575.75,0.21,14084.67,East,Washington,DC,48.92,PayPal
ORD-000202,2024-11-16 05:41:35,2024-11-21 05:41:35,CUST-5518,Christopher Campbell,Corporate,PROD-6033,Audio Compare,Technology,Audio,1,1874.88,0.03,737.08,East,Orlando,FL,61.47,Transfer
ORD-000203,2024-06-30 09:54:31,2024-07-06 09:54:31,CUST-9686,Rachel Patterson,Consumer,PROD-3016,Skincare Way,Health & Beauty,Skincare,22,32086.8,0.22,9087.34,Midwest,Indianapolis,IN,65.05,PayPal
ORD-000204,2025-04-16 18:51:45,2025-04-20 18:51:45,CUST-3189,Patrick Mcknight,Online-Only,PROD-6802,Outerwear Agency,Apparel,Outerwear,46,21266.97,0.37,-106.93,South,Memphis,TN,30.84,Cash
ORD-000205,2025-02-04 08:34:11,2025-02-07 08:34:11,CUST-2853,Tyler Gill,Corporate,PROD-4547,Bedding Environmental,Home & Kitchen,Bedding,17,5343.5,0.33,1251.43,Midwest,Kansas City,MO,16.59,Transfer
ORD-000206,2025-03-31 13:41:23,2025-04-09 13:41:23,CUST-5479,Gloria Valentine,Online-Only,PROD-3496,Markers Finally,Office Supplies,Markers,19,28118.66,0.33,4423.38,West,San Diego,CA,89.35,BNPL
ORD-000207,2024-07-27 06:38:53,2024-07-30 06:38:53,CUST-6003,Barbara Roberts,Consumer,PROD-5591,Markers Bad,Office Supplies,Markers,25,30838.45,0.13,4183.2,West,Los Angeles,CA,60.27,Cash
ORD-000208,2024-08-23 22:19:01,2024-08-26 22:19:01,CUST-4486,Yolanda Jackson,Consumer,PROD-1715,Tables Heavy,Furniture,Tables,9,18412.48,0.21,5318.47,East,Charlotte,NC,109.57,Transfer
ORD-000209,2024-02-14 12:36:48,2024-02-15 12:36:48,CUST-3090,Sandy Soto,Small Business,PROD-3188,Accessories Notice,Apparel,Accessories,4,2780.0,0.11,370.8,South,Tampa,FL,72.49,BNPL
ORD-000210,2024-08-08 11:45:52,2024-08-11 11:45:52,CUST-8519,Michael Manning,Consumer,PROD-5596,Accessories Citizen,Apparel,Accessories,8,1920.13,0.23,58.29,South,Memphis,TN,74.98,Debit
ORD-000211,2024-11-26 22:12:24,2024-11-30 22:12:24,CUST-4229,Sean Smith,Retailer,PROD-8806,Footwear Company,Apparel,Footwear,37,12858.71,0.36,2287.07,Midwest,Kansas City,MO,26.25,Cash
ORD-000212,2025-01-11 17:35:58,2025-01-19 17:35:58,CUST-3726,Sarah Perez,Corporate,PROD-8273,Binders Stay,Office Supplies,Binders,22,19654.4,0.3,-2599.26,South,San Antonio,TX,79.79,Credit
ORD-000213,2024-05-01 11:32:14,2024-05-09 11:32:14,CUST-6003,Barbara Roberts,Consumer,PROD-5789,Copiers Federal,Technology,Copiers,46,76481.15,0.09,19679.43,East,Raleigh,NC,20.87,Credit
ORD-000214,2024-07-30 10:50:21,2024-08-06 10:50:21,CUST-3552,Richard Smith,Small Business,PROD-6978,Footwear Stuff,Apparel,Footwear,41,58857.09,0.07,11255.68,Midwest,Columbus,OH,114.07,Credit
ORD-000215,2024-09-26 21:03:11,2024-09-27 21:03:11,CUST-2469,Suzanne Smith,Corporate,PROD-7145,Men's Clothing Beyond,Apparel,Men's Clothing,15,28287.28,0.24,7773.13,East,New York,NY,88.09,Mobile Pay
ORD-000216,2025-08-11 19:41:40,2025-08-21 19:41:40,CUST-9980,Marcus Jacobs,Retailer,PROD-8083,Monitors Tell,Technology,Monitors,26,30505.86,0.03,12332.64,Midwest,Chicago,IL,37.01,Credit
ORD-000217,2025-08-01 03:30:02,2025-08-04 03:30:02,CUST-8878,Laura Rasmussen,Retailer,PROD-1574,Supplements Full,Health & Beauty,Supplements,48,94767.25,0.31,-2713.55,Mountain,Cheyenne,WY,81.41,Debit
ORD-000218,2024-07-17 01:44:25,2024-07-22 01:44:25,CUST-7665,Paul Anderson,Small Business,PROD-2907,Wearables Heavy,Technology,Wearables,6,9098.3,0.13,733.1,Mountain,Boise,ID,36.6,Credit
ORD-000219,2024-03-17 04:07:09,2024-03-24 04:07:09,CUST-7794,Hannah Wood,Online-Only,PROD-6593,Networking Next,Technology,Networking,9,16298.61,0.06,3675.75,West,San Francisco,CA,48.68,BNPL
ORD-000220,2024-12-07 12:38:07,2024-12-14 12:38:07,CUST-7147,Joanna Wiggins,Online-Only,PROD-2220,Skincare Others,Health & Beauty,Skincare,30,78980.13,0.1,12314.13,Mountain,Albuquerque,NM,16.73,Mobile Pay
ORD-000221,2024-07-31 04:15:58,2024-08-04 04:15:58,CUST-5210,Margaret Conrad,Online-Only,PROD-9254,Paper Community,Office Supplies,Paper,6,3465.28,0.01,1500.16,Midwest,Minneapolis,MN,14.13,Cash
ORD-000222,2024-08-02 20:05:40,2024-08-09 20:05:40,CUST-6239,Eduardo Smith,Enterprise,PROD-5423,Fitness Equipment Similar,Health & Beauty,Fitness Equipment,38,56705.32,0.09,7781.08,West,Phoenix,AZ,106.08,Credit
ORD-000223,2024-01-04 02:11:02,2024-01-06 02:11:02,CUST-5004,Brittany Miller,Enterprise,PROD-1550,Men's Clothing Child,Apparel,Men's Clothing,19,29863.43,0.18,3456.47,East,Boston,MA,47.1,Transfer
ORD-000224,2025-06-20 09:55:19,2025-06-30 09:55:19,CUST-7791,Suzanne Cannon,Retailer,PROD-7580,Pens Three,Office Supplies,Pens,23,15215.97,0.29,4212.54,South,Birmingham,AL,60.16,Credit
ORD-000225,2024-03-05 22:35:55,2024-03-12 22:35:55,CUST-9131,Kathleen Mcdonald,Online-Only,PROD-7368,Outerwear Middle,Apparel,Outerwear,6,5252.93,0.2,1377.71,West,San Francisco,CA,68.6,PayPal
ORD-000226,2025-01-22 15:22:37,2025-02-01 15:22:37,CUST-5324,Sandra Gomez,Corporate,PROD-2829,Cosmetics Dinner,Health & Beauty,Cosmetics,27,25214.37,0.14,3298.2,West,Denver,CO,45.92,BNPL
ORD-000227,2025-08-09 03:40:59,2025-08-11 03:40:59,CUST-6197,Angel Ray,Online-Only,PROD-8351,Cabinets Politics,Furniture,Cabinets,37,22680.37,0.39,-1618.64,Mountain,Albuquerque,NM,108.41,Credit
ORD-000228,2025-07-29 05:54:25,2025-08-05 05:54:25,CUST-3537,Tracy Brown,Consumer,PROD-2171,Decor Kind,Home & Kitchen,Decor,39,46721.95,0.31,1065.43,South,New Orleans,LA,73.12,Credit
ORD-000229,2025-08-23 02:21:38,2025-08-24 02:21:38,CUST-7209,Ashley Nguyen,Small Business,PROD-5596,Accessories Citizen,Apparel,Accessories,34,8160.57,0.23,247.75,Mountain,Colorado Springs,CO,78.5,Debit
ORD-000230,2025-04-10 15:48:13,2025-04-15 15:48:13,CUST-8544,Jessica Alvarez,Enterprise,PROD-1715,Tables Heavy,Furniture,Tables,48,99442.94,0.2,29608.22,South,Houston,TX,28.83,Mobile Pay
ORD-000231,2025-06-06 20:31:29,2025-06-13 20:31:29,CUST-6014,Steve Williams,Enterprise,PROD-2971,Audio Alone,Technology,Audio,33,79442.01,0.01,27127.77,Midwest,Detroit,MI,45.52,Transfer
ORD-000232,2024-04-19 04:33:15,2024-04-22 04:33:15,CUST-7427,Emily Hall,Small Business,PROD-6317,Cabinets Learn,Furniture,Cabinets,33,54117.31,0.38,-11357.66,Mountain,Cheyenne,WY,33.56,PayPal
ORD-000233,2025-05-14 13:14:26,2025-05-15 13:14:26,CUST-3997,Julie Johnston,Online-Only,PROD-8083,Monitors Tell,Technology,Monitors,36,39190.72,0.1,14027.8,West,Denver,CO,87.19,Mobile Pay
ORD-000234,2024-11-14 02:27:06,2024-11-17 02:27:06,CUST-6964,Shannon Williams,Retailer,PROD-8806,Footwear Company,Apparel,Footwear,13,5718.0,0.19,2003.64,South,Nashville,TN,67.11,Credit
ORD-000235,2024-01-31 21:50:00,2024-02-02 21:50:00,CUST-9682,Matthew Phillips,Corporate,PROD-9922,Phones Care,Technology,Phones,8,14715.4,0.11,5454.36,Midwest,Pittsburgh,PA,65.92,Cash
ORD-000236,2024-04-15 00:50:13,2024-04-18 00:50:13,CUST-4640,Michael Stewart,Small Business,PROD-9045,Men's Clothing Cover,Apparel,Men's Clothing,42,3900.5,0.3,1100.78,Mountain,Cheyenne,WY,84.81,Credit
